Week,Commodity,Trend,Text,RefinedTrend
weekly_18_2025_Eng.txt,rice,Increase,has increased by Rs.25.00/ kg and price,Increase
weekly_18_2025_Eng.txt,rice,Unknown,the current retail price of imported dried,Stable
weekly_18_2025_Eng.txt,onion,Unknown,Onion,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"Prices of sinan , vedalan and imported red",Stable
weekly_18_2025_Eng.txt,onion,Unknown,onion have decreas ed in the range of 2% -,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"and price ranged Rs.170.00 -200, Rs.250-",Stable
weekly_18_2025_Eng.txt,rice,Unknown,respectively. Price of imported big onion,Stable
weekly_18_2025_Eng.txt,rice,Decrease,has decreased by 5%  and price ranged,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,current wholesale prices of all onion,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Retail prices of vedalan and imported red,Stable
weekly_18_2025_Eng.txt,onion,Decrease,onion have decreased by Rs.31.00/ kg and,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,Rs.4.00/kg respectively. Retail price of,Stable
weekly_18_2025_Eng.txt,onion,Decrease,imported big onion has decreased by,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,the current retail price of imported big,Stable
weekly_18_2025_Eng.txt,onion,Decrease,onions and vedalan have decreased.,Decrease
weekly_18_2025_Eng.txt,rice,Decrease,Among those a highest price decreased of,Decrease
weekly_18_2025_Eng.txt,onion,Unknown,76% was recorded for imported big onions,Stable
weekly_18_2025_Eng.txt,rice,Increase,and a highest price increase of 7% was,Increase
weekly_18_2025_Eng.txt,onion,Unknown,recorded for imported red onions.,Stable
weekly_18_2025_Eng.txt,potato,Unknown,Potato,Stable
weekly_18_2025_Eng.txt,rice,Increase,Price of Welimada potato has increased,Increase
weekly_18_2025_Eng.txt,rice,Unknown,by 2% and price ranged Rs.220.00 -,Stable
weekly_18_2025_Eng.txt,rice,Unknown,260.00/kg. P rice of Nuwara Eliya potato,Stable
weekly_18_2025_Eng.txt,rice,Decrease,has decreased by 3% and price ranged,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,Rs.260.00-280.00/kg. Price of imported,Stable
weekly_18_2025_Eng.txt,potato,Decrease,potato has decreased by 11% due to,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,availability of low-quality stocks and price,Stable
weekly_18_2025_Eng.txt,rice,Unknown,current wholesale price of all potato,Stable
weekly_18_2025_Eng.txt,rice,Unknown,The retail prices of Nuwara Eliya and,Stable
weekly_18_2025_Eng.txt,potato,Decrease,imported potatoes have decreased by,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,"Rs.6.00/kg and Rs.2.00/ kg, while price",Stable
weekly_18_2025_Eng.txt,rice,Unknown,the current retail prices of all potato,Stable
weekly_18_2025_Eng.txt,rice,Increase,varieties have increased. The highest price,Increase
weekly_18_2025_Eng.txt,potato,Unknown,Eliya potato.,Stable
weekly_18_2025_Eng.txt,rice,Increase,Price of green gram   has increased by 9%,Increase
weekly_18_2025_Eng.txt,rice,Unknown,and price ranged Rs.700.00 -850.00/kg.,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"Price of white cowpea, red cowpea and red",Stable
weekly_18_2025_Eng.txt,dhal,Unknown,dhal have not changed significantly and,Stable
weekly_18_2025_Eng.txt,rice,Unknown,price ranges were Rs.650.00 -700.00/kg,Stable
weekly_18_2025_Eng.txt,rice,Unknown,prices of the most of the pulses varieties,Stable
weekly_18_2025_Eng.txt,rice,Increase,have increased with the highest price,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"The retail prices of white cowpea, red",Stable
weekly_18_2025_Eng.txt,dhal,Decrease,cowpea and red dhal have decreased of,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,respectively. The retail price of green gram,Stable
weekly_18_2025_Eng.txt,rice,Unknown,the curren t retail prices of all types of,Stable
weekly_18_2025_Eng.txt,rice,Decrease,significant price decreased of 39% was,Decrease
weekly_18_2025_Eng.txt,vegetable,Unknown,Vegetable,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of most of upcountry vegetables,Increase
weekly_18_2025_Eng.txt,rice,Increase,have increased while prices of most low,Increase
weekly_18_2025_Eng.txt,vegetable,Decrease,country vegetables have decreased.,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,All the upcountry vegetable prices have,Increase
weekly_18_2025_Eng.txt,rice,Increase,prices of all the other vegetables increased,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"producing areas, price of tomato has",Stable
weekly_18_2025_Eng.txt,rice,Increase,increased by 18% and price of capsicum,Increase
weekly_18_2025_Eng.txt,vegetable,Unknown,"Considering low-country vegetables, most",Stable
weekly_18_2025_Eng.txt,rice,Unknown,of the vegetable varieties experienced price,Stable
weekly_18_2025_Eng.txt,rice,Decrease,"decrease. Particul arly, price of cucumber",Decrease
weekly_18_2025_Eng.txt,rice,Decrease,"has decreased by 17%, following prices of",Decrease
weekly_18_2025_Eng.txt,rice,Unknown,13% and 11% respectively. Prices of,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"8%. However, prices of drums tick has",Stable
weekly_18_2025_Eng.txt,rice,Unknown,"areas, and prices of long beans and bitter",Stable
weekly_18_2025_Eng.txt,rice,Decrease,price of green chilies has decreased by 12%,Decrease
weekly_18_2025_Eng.txt,rice,Increase,while price of lime has increased by 23%.,Increase
weekly_18_2025_Eng.txt,rice,Increase,"vegetable prices have increased, with",Increase
weekly_18_2025_Eng.txt,rice,Unknown,Retail prices of most of upcountry,Increase
weekly_18_2025_Eng.txt,vegetable,Increase,vegetable varieties increased in line with,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"up-country vegetables, the highest price",Increase
weekly_18_2025_Eng.txt,rice,Unknown,"Rs.116 .00/kg. However, the price of beans",Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Considering the low -country vegetable,Stable
weekly_18_2025_Eng.txt,rice,Increase,"prices of most varieties have increased,",Increase
weekly_18_2025_Eng.txt,rice,Unknown,while a notable price increment of 411%,Stable
weekly_18_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts have not,Stable
weekly_18_2025_Eng.txt,rice,Unknown,changed significantly . Price ranges were,Stable
weekly_18_2025_Eng.txt,rice,Unknown,the current wholesale prices of large and,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of large and small nuts showed a,Stable
weekly_18_2025_Eng.txt,rice,Unknown,price increment of Rs.9.00/nut and,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Rs.3.00/nut respectively. Price ranges were,Stable
weekly_18_2025_Eng.txt,rice,Unknown,prices of large nuts (108%) and small  nuts,Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Fruits,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of most of the fruit varieties have,Stable
weekly_18_2025_Eng.txt,rice,Increase,increased supply.  The highest price,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"Due to sufficient stocks, prices of slime",Stable
weekly_18_2025_Eng.txt,fruit,Decrease,apple and pass ion fruit decreased by 25%,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,"limited stocks, the price of karthakolomban",Stable
weekly_18_2025_Eng.txt,rice,Increase,mango has increased by 19%.  Prices of,Increase
weekly_18_2025_Eng.txt,rice,Unknown,Wholesale prices for the most of fruits have,Stable
weekly_18_2025_Eng.txt,rice,Decrease,"In line with the decreased wholesale prices,",Decrease
weekly_18_2025_Eng.txt,rice,Unknown,retail prices of most of the fruit varieties,Stable
weekly_18_2025_Eng.txt,rice,Decrease,have decreased. The highest price,Decrease
weekly_18_2025_Eng.txt,fruit,Unknown,27.00/fruit was reported for all,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"sizes of pineapples. Price of av ocado,",Stable
weekly_18_2025_Eng.txt,fruit,Unknown,"Rs.21.00/fruit, Rs.16.00/fruit, Rs.15.00/",Stable
weekly_18_2025_Eng.txt,fruit,Unknown,fruit R s.14.00/fruit and Rs.13.00/fruit,Stable
weekly_18_2025_Eng.txt,coconut,Decrease,banana and king coconut have decreased,Decrease
weekly_18_2025_Eng.txt,fruit,Unknown,by Rs.12.0 0/kg and Rs.11.00/fruit.,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"Meanwhile, price of karthakolomban",Stable
weekly_18_2025_Eng.txt,fruit,Increase,mango has increased by Rs. 78.00/fruit.,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"Compared to last year, prices of most fruit",Stable
weekly_18_2025_Eng.txt,rice,Decrease,price decrease of 62% recorded for average,Decrease
weekly_18_2025_Eng.txt,fish,Unknown,Fresh Fish,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Wholesale prices of all of the fresh fish,Stable
weekly_18_2025_Eng.txt,rice,Decrease,decreased supply. The highest price,Increase
weekly_18_2025_Eng.txt,rice,Increase,Mirissa areas. The prices increase of 13 %,Increase
weekly_18_2025_Eng.txt,rice,Unknown,"Mullaithivu areas. However, a price",Stable
weekly_18_2025_Eng.txt,rice,Unknown,high supply from Northern areas. Prices of,Increase
weekly_18_2025_Eng.txt,fish,Unknown,other fresh fish verities have n ot changed,Stable
weekly_18_2025_Eng.txt,rice,Unknown,current wholesale prices of all of the fresh,Stable
weekly_18_2025_Eng.txt,fish,Increase,fish types have increased with the highest,Increase
weekly_18_2025_Eng.txt,rice,Increase,price increase of 68% was noted for,Increase
weekly_18_2025_Eng.txt,rice,Unknown,The prices of other fish varieties except,Stable
weekly_18_2025_Eng.txt,rice,Increase,increased and the highest price increase,Increase
weekly_18_2025_Eng.txt,rice,Decrease,The highest price decrease was recorded,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,for kelawalla by Rs.337.00/kg. Price,Stable
weekly_18_2025_Eng.txt,rice,Unknown,the prices of other fish varieties except,Stable
weekly_18_2025_Eng.txt,rice,Increase,increased and the highest price increase,Increase
weekly_18_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of most of the dried fish types have,Stable
weekly_18_2025_Eng.txt,fish,Increase,increased due to decrease of local dried fish,Increase
weekly_18_2025_Eng.txt,rice,Increase,supply. The prices increase of 12% and 7%,Increase
weekly_18_2025_Eng.txt,rice,Unknown,price increa se of 5% was noted for,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"Iran and Thailand. However, a price",Stable
weekly_18_2025_Eng.txt,rice,Unknown,Jaffna and Mannar areas. Prices of other,Stable
weekly_18_2025_Eng.txt,fish,Unknown,dried fish verities have not changed,Stable
weekly_18_2025_Eng.txt,rice,Unknown,current wholesale prices of most of the,Stable
weekly_18_2025_Eng.txt,fish,Increase,dried fish types have increased with the,Increase
weekly_18_2025_Eng.txt,rice,Increase,highest price increase of 104% was noted,Increase
weekly_18_2025_Eng.txt,rice,Unknown,The prices of other dry fish varieties except,Stable
weekly_18_2025_Eng.txt,rice,Increase,the highest price increase was recorded for,Increase
weekly_18_2025_Eng.txt,rice,Increase,price increase was recorded for kattawa by,Increase
weekly_18_2025_Eng.txt,rice,Decrease,Rs.48.00/kg. Price decrease of local sprats,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,the prices of other fish varieties except,Stable
weekly_18_2025_Eng.txt,rice,Increase,and the highest price increase was recorded,Increase
weekly_18_2025_Eng.txt,egg,Unknown,Eggs,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Prices of brown and white eggs have,Stable
weekly_18_2025_Eng.txt,rice,Unknown,their prices ranged Rs.27.00-31.00/egg and,Stable
weekly_18_2025_Eng.txt,egg,Unknown,Rs.25.00-28.00/egg respectively.,Stable
weekly_18_2025_Eng.txt,rice,Unknown,prices of both brown and white eggs hav e,Stable
weekly_18_2025_Eng.txt,rice,Unknown,The prices of both brown and white egg,Stable
weekly_18_2025_Eng.txt,rice,Increase,types have increased and the price range of,Increase
weekly_18_2025_Eng.txt,egg,Unknown,a white egg has recorded as Rs.27.00-32.00,Stable
weekly_18_2025_Eng.txt,rice,Unknown,and the price range of a brown egg has,Stable
weekly_18_2025_Eng.txt,rice,Unknown,price of the white and brown egg types has,Stable
weekly_18_2025_Eng.txt,rice,Unknown,the prices of both egg varieties have,Stable
weekly_18_2025_Eng.txt,rice,Unknown,The prices of other meat types except pork,Stable
weekly_18_2025_Eng.txt,rice,Decrease,have decreased. The highest price decrease,Decrease
weekly_18_2025_Eng.txt,rice,Decrease,The second highest price decrease was,Decrease
weekly_18_2025_Eng.txt,rice,Unknown,recorded for beef by Rs.39.00/kg. Price,Stable
weekly_18_2025_Eng.txt,chicken,Decrease,decrease of broiler and curry chicken have,Decrease
weekly_18_2025_Eng.txt,rice,Increase,respectively. Price increase of pork has,Increase
weekly_18_2025_Eng.txt,rice,Unknown,the price of other meat types except broiler,Stable
weekly_18_2025_Eng.txt,chicken,Increase,and curry chicken have increased. The,Increase
weekly_18_2025_Eng.txt,rice,Increase,highest price increase was recorde d for,Increase
weekly_18_2025_Eng.txt,rice,Unknown,to wholesale and retail prices of selected,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"as prevailing prices, price ranges, averages,",Stable
weekly_18_2025_Eng.txt,rice,Unknown,and a comparison of weekly prices. The,Stable
weekly_18_2025_Eng.txt,rice,Unknown,changes in prices reported are always with,Stable
weekly_18_2025_Eng.txt,rice,Unknown,price prevailed during the previous week,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"price information is twice a week ( i.e.,",Stable
weekly_18_2025_Eng.txt,rice,Unknown,"prices, it is thrice a week ( i.e., Friday,",Stable
weekly_18_2025_Eng.txt,rice,Unknown,Rice VarietiesLOCATIONS,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 01: Selected Markets:Wholesale Price of Rice (Rs/50kg bag),Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 02: Selected Markets: Retail Price of Rice (Rs/kg),Stable
weekly_18_2025_Eng.txt,rice,Unknown,LOCATIONS Rice Varieties,Stable
weekly_18_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 04: Selected Markets:Wholesale Price of Subsidiary Food (Rs/50kg),Stable
weekly_18_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion PotatoLOCATION Imported Imported Local Imported Welimada,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 05: Selected Markets: Retail Price of Subsidiary Food Crops (Rs/kg),Stable
weekly_18_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion Potato Pulses,Stable
weekly_18_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 06: Selected Markets: Wholesale Price of Vegetables(Rs/kg),Stable
weekly_18_2025_Eng.txt,potato,Unknown,ManiocLong Beans Ash Plantain Green Chillies Lime Sweet Potatoe,Stable
weekly_18_2025_Eng.txt,rice,Unknown,"Colombo, Meegoda, Norochchole, Jaffna,Dambulla and Kandy - Gotukola Price Rs/Kg",Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables (Rs/bundle),Stable
weekly_18_2025_Eng.txt,coconut,Unknown,Coconut (Rs/nut),Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 07: Selected Markets: Retail Price of Vegetables (Rs/kg),Stable
weekly_18_2025_Eng.txt,potato,Unknown,Sweet Potato Large Small,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Low Country Varieties Leafy Vegetable Coconut (Rs/nut),Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 08: Selected Markets: Retail Price of Fruits (Rs/each & Rs/kg),Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Mango Other Fruits,Stable
weekly_18_2025_Eng.txt,coconut,Unknown,Passion Avocado Slime Apple Grapes (Rs/kg) King CoconutWood Apple Orange,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Local Dried Fish Imported Dried Fish,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Imported Dried Fish,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Local Dried Fish,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 10: Selected Markets: Wholesale Price of Dried Fish (Rs/50kg),Stable
weekly_18_2025_Eng.txt,fish,Unknown,Sea Fish Eggs,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 09: Selected Markets: Wholesale Price of Fresh Fish & Eggs (Rs/kg & Rs/egg),Stable
weekly_18_2025_Eng.txt,fish,Unknown,Sea Fish,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 11: Selected Markets: Retail Price of Fresh Fish & Eggs (Rs/kg & Rs/eggs),Stable
weekly_18_2025_Eng.txt,fish,Unknown,Sea Fish Eggs,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 12: Selected Markets: Retail Price of Dried Fish (Rs/kg),Stable
weekly_18_2025_Eng.txt,fish,Unknown,Dried FishLOCATIONS Sprats-Imported Kattawa Thora Mora Balaya,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 13: Selected Markets: Retail Price of Meat (Rs/kg),Stable
weekly_18_2025_Eng.txt,chicken,Unknown,Meat Meat (Chicken) Meat,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Rice Coconut,Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00 − 280.00 270.00 270.00 315.00 0.00 -14.29 Fruits (Rs/fruit),Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 40.00 − 50.00 45.00 55.00 63.00 -18.18 -28.57,Stable
weekly_18_2025_Eng.txt,onion,Unknown,Onion Mango,Stable
weekly_18_2025_Eng.txt,onion,Unknown,Big Onion Kohu −,Stable
weekly_18_2025_Eng.txt,potato,Unknown,Potato Orange 35.00 − 50.00 41.88 45.00 56.82 -6.94 -26.30,Stable
weekly_18_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 120.00 − 180.00 145.00 152.50 162.22 -4.92 -10.62,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Cowpea (White) 650.00 − 700.00 675.00 675.00 0.00 Sea Fish,Stable
weekly_18_2025_Eng.txt,dhal,Unknown,Red Dhal 250.00 − 260.00 254.17 257.14 281.67 -1.16 -9.76 Hurulla 1000.00 − 1100.00 1038.89 953.33 642.50 8.97 61.69,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 1100.00 − 1300.00 1199.09 1041.67 730.83 15.11 64.07,Stable
weekly_18_2025_Eng.txt,egg,Unknown,Raddish 100.00 − 160.00 133.00 98.00 59.00 35.71 125.42 Eggs,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Ladies Fingers 250.00 − 350.00 296.00 315.00 139.00 -6.03 112.95 Dried Fish,Stable
weekly_18_2025_Eng.txt,potato,Unknown,Sweet Potato 180.00 − 220.00 208.00 198.18 174.44 4.95 19.24 Maduwa (Imported) −,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Koduwa (Imported) −,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 14: Colombo: Wholesale Prices (Rs/kg or Rs/piece),Stable
weekly_18_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Average Price,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Rice Coconut,Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00 − 300.00 275.29 284.74 366.40 -9.44 -24.87 Fruits (Rs/fruit),Stable
weekly_18_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 50.00 − 80.00 65.28 80.00 93.85 -14.72 -30.44,Stable
weekly_18_2025_Eng.txt,onion,Unknown,Onion Mango,Stable
weekly_18_2025_Eng.txt,onion,Unknown,Big Onion Kohu −,Stable
weekly_18_2025_Eng.txt,potato,Unknown,Potato Orange 60.00 − 100.00 81.58 94.41 92.00 -12.83 -11.33,Stable
weekly_18_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 180.00 − 220.00 198.24 209.44 218.42 -11.21 -9.24,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Cowpea (White) 700.00 − 1000.00 826.67 836.84 1062.00 -10.18 -22.16 Sea Fish,Stable
weekly_18_2025_Eng.txt,dhal,Unknown,Red Dhal 270.00 − 320.00 295.50 299.17 330.40 -3.67 -10.56 Hurulla 1100.00 − 1300.00 1216.67 1214.71 866.11 1.96 40.47,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 1200.00 − 1350.00 1262.50 1371.43 990.00 -108.93 27.53,Stable
weekly_18_2025_Eng.txt,egg,Unknown,Raddish 200.00 − 400.00 304.29 275.22 191.33 29.07 59.03 Eggs,Stable
weekly_18_2025_Eng.txt,fish,Unknown,Ladies Fingers 320.00 − 460.00 384.09 468.40 247.24 -84.31 55.35 Dried Fish,Stable
weekly_18_2025_Eng.txt,chicken,Unknown,Root Crops Chicken (Broiler) 1050.00 − 1160.00 1121.11 1131.54 1254.55 -10.43 -10.64,Stable
weekly_18_2025_Eng.txt,potato,Unknown,Sweet Potato 240.00 − 400.00 329.00 323.60 323.10 5.40 1.82 Chicken (Curry) 950.00 − 1140.00 1056.67 1074.62 1181.82 -17.95 -10.59,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Pork 1500.00 − 1800.00 1683.33 1616.67 1300.00 66.67 29.49,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Table 15: Colombo &Suburbs: Retail Prices (Rs/kg or Rs/piece),Stable
weekly_18_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_18_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_18_2025_Eng.txt,vegetable,Unknown,Paddy Vegetable (Up Country) Snake Gourd,Increase
